productcategory,productsubcategory,saleterritory,State,Customer,OrderCount,OrderDate,Sales,Country,Territory
Clothing,Shorts,Northwest,Utah,Roger Harui,1,3/31/2014 0:00,41.994,US,Tooele
Clothing,Shorts,Southwest,California,John Kelly,1,3/31/2014 0:00,41.994,US,Gilroy
Clothing,Shorts,Southwest,California,Thomas Armstrong,1,3/31/2014 0:00,83.988,US,Culver City
Clothing,Shorts,Central,Colorado,Anton Kirilov,1,3/31/2014 0:00,818.883,US,Loveland
Clothing,Shorts,Northwest,Utah,Elsa Leavitt,1,3/31/2014 0:00,658.25595,US,Salt Lake City
Clothing,Shorts,Northwest,Nevada,Margaret Vanderkamp,1,3/31/2014 0:00,167.976,US,Reno
Clothing,Shorts,Northwest,Utah,Roger Harui,1,3/31/2014 0:00,251.964,US,Tooele
Clothing,Shorts,Southwest,California,Garth Fort,1,3/31/2014 0:00,251.964,US,Baldwin Park
Clothing,Shorts,Southwest,California,John Kelly,1,3/31/2014 0:00,517.170108,US,Gilroy
Clothing,Caps,Central,Colorado,Joyce Jarvis,1,5/1/2014 0:00,21.576,US,Englewood
Clothing,Caps,Southwest,California,Catherine Abel,1,5/1/2014 0:00,53.94,US,Van Nuys
Clothing,Caps,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,16.182,US,Fullerton
Clothing,Caps,Southwest,California,Joseph Mitzner,1,5/1/2014 0:00,21.576,US,Oxnard
Clothing,Caps,Southwest,California,Kevin Liu,1,5/1/2014 0:00,56.209076,US,Union City
Clothing,Caps,Southwest,New Mexico,Pei Chow,1,5/1/2014 0:00,16.182,US,Santa Fe
Accessories,Cleaners,Southwest,California,Catherine Abel,1,5/1/2014 0:00,47.7,US,Van Nuys
Accessories,Cleaners,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,23.85,US,Fullerton
Accessories,Cleaners,Southwest,California,Kevin Liu,1,5/1/2014 0:00,38.16,US,Union City
Accessories,Cleaners,Southwest,New Mexico,Pei Chow,1,5/1/2014 0:00,4.77,US,Santa Fe
Components,Chains,Southwest,California,Frank Campbell,1,5/1/2014 0:00,36.432,US,Cerritos
Components,Chains,Southwest,New Mexico,Pei Chow,1,5/1/2014 0:00,12.144,US,Santa Fe
Clothing,Vests,Southwest,California,Catherine Abel,1,5/1/2014 0:00,152.4,US,Van Nuys
Clothing,Vests,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,228.6,US,Fullerton
Clothing,Vests,Southwest,California,Kevin Liu,1,5/1/2014 0:00,381,US,Union City
Clothing,Vests,Central,Colorado,Joyce Jarvis,1,5/1/2014 0:00,38.1,US,Englewood
Clothing,Vests,Southwest,California,Catherine Abel,1,5/1/2014 0:00,228.6,US,Van Nuys
Clothing,Vests,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,228.6,US,Fullerton
Clothing,Vests,Southwest,California,Kevin Liu,1,5/1/2014 0:00,497.68125,US,Union City
Clothing,Vests,Southwest,California,Melissa Marple,1,5/1/2014 0:00,114.3,US,Daly City
Clothing,Vests,Southwest,California,Walter Brian,1,5/1/2014 0:00,114.3,US,Culver City
Components,Brakes,Central,Colorado,Joyce Jarvis,1,5/1/2014 0:00,63.9,US,Englewood
Components,Brakes,Southwest,California,Catherine Abel,1,5/1/2014 0:00,63.9,US,Van Nuys
Components,Brakes,Southwest,California,Frank Campbell,1,5/1/2014 0:00,127.8,US,Cerritos
Components,Brakes,Southwest,California,Joseph Mitzner,1,5/1/2014 0:00,63.9,US,Oxnard
Components,Brakes,Southwest,New Mexico,Pei Chow,1,5/1/2014 0:00,127.8,US,Santa Fe
Components,Derailleurs,Northwest,Utah,Vassar Stern,1,5/1/2014 0:00,54.894,US,Sandy
Components,Derailleurs,Southwest,California,Catherine Abel,1,5/1/2014 0:00,109.788,US,Van Nuys
Components,Derailleurs,Southwest,California,Frank Campbell,1,5/1/2014 0:00,54.894,US,Cerritos
Components,Derailleurs,Southwest,New Mexico,Pei Chow,1,5/1/2014 0:00,54.894,US,Santa Fe
Clothing,Gloves,Southwest,California,Kevin Liu,1,5/1/2014 0:00,132.246,US,Union City
Clothing,Gloves,Southwest,California,Catherine Abel,1,5/1/2014 0:00,14.694,US,Van Nuys
Clothing,Gloves,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,29.388,US,Fullerton
Clothing,Gloves,Southwest,California,Kevin Liu,1,5/1/2014 0:00,102.858,US,Union City
Clothing,Gloves,Southwest,California,Kevin Liu,1,5/1/2014 0:00,29.388,US,Union City
Accessories,Bike Racks,Southwest,California,Catherine Abel,1,5/1/2014 0:00,216,US,Van Nuys
Accessories,Bike Racks,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,288,US,Fullerton
Accessories,Bike Racks,Southwest,California,Kevin Liu,1,5/1/2014 0:00,144,US,Union City
Accessories,Bike Racks,Southwest,California,Melissa Marple,1,5/1/2014 0:00,72,US,Daly City
Components,Bottom Brackets,Southwest,California,Catherine Abel,1,5/1/2014 0:00,291.576,US,Van Nuys
Components,Bottom Brackets,Southwest,California,Frank Campbell,1,5/1/2014 0:00,218.682,US,Cerritos
Components,Cranksets,Southwest,California,Catherine Abel,1,5/1/2014 0:00,485.988,US,Van Nuys
Components,Cranksets,Southwest,California,Frank Campbell,1,5/1/2014 0:00,242.994,US,Cerritos
Components,Mountain Frames,Southwest,California,Frank Campbell,1,5/1/2014 0:00,2429.28,US,Cerritos
Components,Mountain Frames,Southwest,California,Donald Blanton,1,5/1/2014 0:00,809.76,US,El Segundo
Components,Mountain Frames,Southwest,California,Frank Campbell,1,5/1/2014 0:00,1619.52,US,Cerritos
Components,Mountain Frames,Southwest,California,Frank Campbell,1,5/1/2014 0:00,818.7,US,Cerritos
Components,Mountain Frames,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,5730.9,US,Fullerton
Components,Mountain Frames,Southwest,California,Frank Campbell,1,5/1/2014 0:00,2456.1,US,Cerritos
Components,Handlebars,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,72.162,US,Fullerton
Components,Pedals,Southwest,California,Donald Blanton,1,5/1/2014 0:00,48.594,US,El Segundo
Components,Pedals,Southwest,California,Frank Campbell,1,5/1/2014 0:00,97.188,US,Cerritos
Components,Pedals,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,97.188,US,Fullerton
Components,Saddles,Southwest,California,Frank Campbell,1,5/1/2014 0:00,63.168,US,Cerritos
Components,Saddles,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,31.584,US,Fullerton
Components,Road Frames,Southwest,California,Kevin Liu,1,5/1/2014 0:00,3435.6,US,Union City
Components,Road Frames,Southwest,California,Kevin Liu,1,5/1/2014 0:00,1717.8,US,Union City
Components,Handlebars,Southwest,California,Kevin Liu,1,5/1/2014 0:00,72.162,US,Union City
Components,Pedals,Southwest,California,Kevin Liu,1,5/1/2014 0:00,194.376,US,Union City
Components,Pedals,Southwest,California,Rosmarie Carroll,1,5/1/2014 0:00,48.594,US,Camarillo
Components,Touring Frames,Southwest,California,Anthony Chor,1,5/1/2014 0:00,602.346,US,Sherman Oaks
Components,Touring Frames,Southwest,California,Anthony Chor,1,5/1/2014 0:00,3614.076,US,Sherman Oaks
Components,Touring Frames,Southwest,California,Catherine Abel,1,5/1/2014 0:00,602.346,US,Van Nuys
Components,Touring Frames,Southwest,California,Anthony Chor,1,5/1/2014 0:00,602.346,US,Sherman Oaks
Components,Touring Frames,Southwest,California,Catherine Abel,1,5/1/2014 0:00,602.346,US,Van Nuys
Components,Touring Frames,Southwest,California,Anthony Chor,1,5/1/2014 0:00,1204.692,US,Sherman Oaks
Components,Touring Frames,Southwest,California,Catherine Abel,1,5/1/2014 0:00,1204.692,US,Van Nuys
Components,Handlebars,Southwest,California,Anthony Chor,1,5/1/2014 0:00,54.942,US,Sherman Oaks
Components,Saddles,Southwest,California,Anthony Chor,1,5/1/2014 0:00,31.584,US,Sherman Oaks
Components,Saddles,Southwest,California,Catherine Abel,1,5/1/2014 0:00,31.584,US,Van Nuys
Accessories,Hydration Packs,Southwest,California,Catherine Abel,1,5/1/2014 0:00,296.946,US,Van Nuys
Accessories,Hydration Packs,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,164.97,US,Fullerton
Accessories,Hydration Packs,Southwest,California,Kevin Liu,1,5/1/2014 0:00,296.946,US,Union City
Components,Bottom Brackets,Southwest,California,Catherine Abel,1,5/1/2014 0:00,32.394,US,Van Nuys
Components,Cranksets,Southwest,California,Frank Campbell,1,5/1/2014 0:00,315.882,US,Cerritos
Components,Mountain Frames,Southwest,California,Frank Campbell,1,5/1/2014 0:00,599.496,US,Cerritos
Components,Mountain Frames,Southwest,California,Frank Campbell,1,5/1/2014 0:00,299.748,US,Cerritos
Components,Mountain Frames,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,149.874,US,Fullerton
Components,Mountain Frames,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,149.874,US,Fullerton
Components,Mountain Frames,Southwest,California,Donald Blanton,1,5/1/2014 0:00,316.86,US,El Segundo
Components,Mountain Frames,Southwest,California,Frank Campbell,1,5/1/2014 0:00,316.86,US,Cerritos
Components,Mountain Frames,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,316.86,US,Fullerton
Components,Mountain Frames,Southwest,California,Frank Campbell,1,5/1/2014 0:00,316.86,US,Cerritos
Components,Handlebars,Southwest,California,Donald Blanton,1,5/1/2014 0:00,26.724,US,El Segundo
Components,Handlebars,Southwest,California,Frank Campbell,1,5/1/2014 0:00,26.724,US,Cerritos
Components,Pedals,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,97.176,US,Fullerton
Components,Saddles,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,32.544,US,Fullerton
Components,Road Frames,Southwest,California,Kevin Liu,1,5/1/2014 0:00,809.328,US,Union City
Components,Road Frames,Southwest,California,Michael John Troyer,1,5/1/2014 0:00,202.332,US,Oxnard
Components,Road Frames,Southwest,California,Rosmarie Carroll,1,5/1/2014 0:00,404.664,US,Camarillo
Components,Road Frames,Southwest,California,Kevin Liu,1,5/1/2014 0:00,1213.992,US,Union City
Components,Pedals,Northwest,Nevada,Cory Booth,1,5/1/2014 0:00,24.294,US,Las Vegas
Components,Pedals,Southwest,California,Kevin Liu,1,5/1/2014 0:00,72.882,US,Union City
Components,Pedals,Southwest,California,Melissa Marple,1,5/1/2014 0:00,72.882,US,Daly City
Components,Pedals,Southwest,California,Rosmarie Carroll,1,5/1/2014 0:00,97.176,US,Camarillo
Components,Pedals,Southwest,California,Walter Mays,1,5/1/2014 0:00,48.588,US,Santa Ana
Components,Touring Frames,Southwest,California,Anthony Chor,1,5/1/2014 0:00,200.052,US,Sherman Oaks
Components,Touring Frames,Southwest,California,Anthony Chor,1,5/1/2014 0:00,200.052,US,Sherman Oaks
Components,Touring Frames,Southwest,California,Catherine Abel,1,5/1/2014 0:00,200.052,US,Van Nuys
Clothing,Jerseys,Southwest,California,Catherine Abel,1,5/1/2014 0:00,239.952,US,Van Nuys
Clothing,Jerseys,Southwest,California,Frank Campbell,1,5/1/2014 0:00,59.988,US,Cerritos
Clothing,Jerseys,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,89.982,US,Fullerton
Clothing,Jerseys,Southwest,California,Joseph Mitzner,1,5/1/2014 0:00,59.988,US,Oxnard
Clothing,Jerseys,Southwest,California,Kevin Liu,1,5/1/2014 0:00,444.036175,US,Union City
Clothing,Jerseys,Southwest,New Mexico,Pei Chow,1,5/1/2014 0:00,59.988,US,Santa Fe
Clothing,Jerseys,Southwest,California,Walter Brian,1,5/1/2014 0:00,59.988,US,Culver City
Clothing,Jerseys,Southwest,California,Catherine Abel,1,5/1/2014 0:00,89.982,US,Van Nuys
Clothing,Jerseys,Southwest,California,Donald Blanton,1,5/1/2014 0:00,59.988,US,El Segundo
Clothing,Jerseys,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,89.982,US,Fullerton
Clothing,Jerseys,Southwest,California,Kevin Liu,1,5/1/2014 0:00,179.964,US,Union City
Clothing,Jerseys,Southwest,California,Kevin Liu,1,5/1/2014 0:00,119.976,US,Union City
Components,Mountain Frames,Southwest,California,Frank Campbell,1,5/1/2014 0:00,873.816,US,Cerritos
Components,Mountain Frames,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,218.454,US,Fullerton
Components,Mountain Frames,Southwest,California,Frank Campbell,1,5/1/2014 0:00,436.908,US,Cerritos
Components,Mountain Frames,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,655.362,US,Fullerton
Components,Handlebars,Southwest,California,Frank Campbell,1,5/1/2014 0:00,37.152,US,Cerritos
Components,Handlebars,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,74.304,US,Fullerton
Components,Pedals,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,37.254,US,Fullerton
Components,Saddles,Southwest,California,Frank Campbell,1,5/1/2014 0:00,187.872,US,Cerritos
Components,Saddles,Southwest,California,Walter Brian,1,5/1/2014 0:00,46.968,US,Culver City
Components,Road Frames,Southwest,California,David Hodgson,1,5/1/2014 0:00,356.898,US,Auburn
Components,Road Frames,Southwest,California,Kevin Liu,1,5/1/2014 0:00,356.898,US,Union City
Components,Road Frames,Southwest,California,Kevin Liu,1,5/1/2014 0:00,1070.694,US,Union City
Components,Road Frames,Southwest,California,Michael John Troyer,1,5/1/2014 0:00,713.796,US,Oxnard
Components,Road Frames,Southwest,California,David Hodgson,1,5/1/2014 0:00,356.898,US,Auburn
Components,Road Frames,Southwest,California,Kevin Liu,1,5/1/2014 0:00,1427.592,US,Union City
Components,Road Frames,Southwest,California,Rosmarie Carroll,1,5/1/2014 0:00,1070.694,US,Camarillo
Components,Pedals,Southwest,California,Kevin Liu,1,5/1/2014 0:00,223.524,US,Union City
Components,Pedals,Southwest,California,Rosmarie Carroll,1,5/1/2014 0:00,111.762,US,Camarillo
Bikes,Mountain Bikes,Southwest,California,Frank Campbell,1,5/1/2014 0:00,2753.988,US,Cerritos
Bikes,Mountain Bikes,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,11015.952,US,Fullerton
Bikes,Mountain Bikes,Southwest,California,Frank Campbell,1,5/1/2014 0:00,6884.97,US,Cerritos
Bikes,Mountain Bikes,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,9638.958,US,Fullerton
Bikes,Mountain Bikes,Southwest,California,Frank Campbell,1,5/1/2014 0:00,2753.988,US,Cerritos
Bikes,Mountain Bikes,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,2753.988,US,Fullerton
Bikes,Mountain Bikes,Southwest,California,Frank Campbell,1,5/1/2014 0:00,4175.982,US,Cerritos
Bikes,Mountain Bikes,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,4175.982,US,Fullerton
Bikes,Mountain Bikes,Southwest,California,Frank Campbell,1,5/1/2014 0:00,2783.988,US,Cerritos
Bikes,Mountain Bikes,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,6959.97,US,Fullerton
Bikes,Mountain Bikes,Southwest,California,Frank Campbell,1,5/1/2014 0:00,2783.988,US,Cerritos
Bikes,Mountain Bikes,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,6959.97,US,Fullerton
Bikes,Mountain Bikes,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,1385.082,US,Fullerton
Bikes,Mountain Bikes,Southwest,California,Donald Blanton,1,5/1/2014 0:00,461.694,US,El Segundo
Bikes,Mountain Bikes,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,923.388,US,Fullerton
Bikes,Mountain Bikes,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,923.388,US,Fullerton
Bikes,Mountain Bikes,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,1846.776,US,Fullerton
Bikes,Mountain Bikes,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,323.994,US,Fullerton
Bikes,Mountain Bikes,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,647.988,US,Fullerton
Bikes,Mountain Bikes,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,971.982,US,Fullerton
Bikes,Mountain Bikes,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,323.994,US,Fullerton
Bikes,Mountain Bikes,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,271.1952,US,Fullerton
Bikes,Mountain Bikes,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,338.994,US,Fullerton
Bikes,Mountain Bikes,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,67.7988,US,Fullerton
Bikes,Mountain Bikes,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,67.7988,US,Fullerton
Bikes,Mountain Bikes,Southwest,California,Donald Blanton,1,5/1/2014 0:00,67.7988,US,El Segundo
Bikes,Mountain Bikes,Southwest,California,Frank Campbell,1,5/1/2014 0:00,135.5976,US,Cerritos
Bikes,Mountain Bikes,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,203.3964,US,Fullerton
Accessories,Tires and Tubes,Southwest,California,Kevin Liu,1,5/1/2014 0:00,8.244,US,Union City
Clothing,Socks,Northwest,Nevada,Cory Booth,1,5/1/2014 0:00,66.428908,US,Las Vegas
Clothing,Socks,Southwest,California,Guy Gilbert,1,5/1/2014 0:00,71.538824,US,Alhambra
Clothing,Socks,Southwest,California,Kevin Liu,1,5/1/2014 0:00,5.394,US,Union City
Clothing,Socks,Southwest,California,Walter Mays,1,5/1/2014 0:00,56.209076,US,Santa Ana
Clothing,Socks,Northwest,Nevada,Cory Booth,1,5/1/2014 0:00,16.182,US,Las Vegas
Clothing,Socks,Southwest,California,Guy Gilbert,1,5/1/2014 0:00,21.576,US,Alhambra
Clothing,Socks,Southwest,California,Michael John Troyer,1,5/1/2014 0:00,10.788,US,Oxnard
Clothing,Socks,Southwest,California,Walter Mays,1,5/1/2014 0:00,10.788,US,Santa Ana
Components,Derailleurs,Southwest,California,Catherine Abel,1,5/1/2014 0:00,218.628,US,Van Nuys
Bikes,Road Bikes,Southwest,California,Kevin Liu,1,5/1/2014 0:00,4398.03,US,Union City
Bikes,Road Bikes,Northwest,Nevada,Cory Booth,1,5/1/2014 0:00,3061.782,US,Las Vegas
Bikes,Road Bikes,Southwest,California,Kevin Liu,1,5/1/2014 0:00,5102.97,US,Union City
Bikes,Road Bikes,Southwest,California,Melissa Marple,1,5/1/2014 0:00,1020.594,US,Daly City
Bikes,Road Bikes,Southwest,California,Walter Mays,1,5/1/2014 0:00,1020.594,US,Santa Ana
Bikes,Road Bikes,Southwest,California,Kevin Liu,1,5/1/2014 0:00,12568.95531,US,Union City
Bikes,Road Bikes,Northwest,Nevada,Cory Booth,1,5/1/2014 0:00,2041.188,US,Las Vegas
Bikes,Road Bikes,Southwest,California,Kevin Liu,1,5/1/2014 0:00,19136.1375,US,Union City
Bikes,Road Bikes,Southwest,California,Melissa Marple,1,5/1/2014 0:00,1020.594,US,Daly City
Bikes,Road Bikes,Southwest,California,Kevin Liu,1,5/1/2014 0:00,2689.176,US,Union City
Bikes,Road Bikes,Southwest,California,Kevin Liu,1,5/1/2014 0:00,672.294,US,Union City
Bikes,Road Bikes,Southwest,California,Kevin Liu,1,5/1/2014 0:00,672.294,US,Union City
Bikes,Road Bikes,Southwest,California,Kevin Liu,1,5/1/2014 0:00,672.294,US,Union City
Bikes,Road Bikes,Northwest,Nevada,Cory Booth,1,5/1/2014 0:00,323.994,US,Las Vegas
Bikes,Road Bikes,Southwest,California,Kevin Liu,1,5/1/2014 0:00,2267.958,US,Union City
Bikes,Road Bikes,Southwest,California,Walter Mays,1,5/1/2014 0:00,647.988,US,Santa Ana
Bikes,Road Bikes,Southwest,California,Kevin Liu,1,5/1/2014 0:00,1619.97,US,Union City
Bikes,Road Bikes,Southwest,California,Walter Mays,1,5/1/2014 0:00,971.982,US,Santa Ana
Bikes,Road Bikes,Southwest,California,Kevin Liu,1,5/1/2014 0:00,1295.976,US,Union City
Clothing,Jerseys,Southwest,California,Catherine Abel,1,5/1/2014 0:00,129.576,US,Van Nuys
Clothing,Jerseys,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,161.97,US,Fullerton
Clothing,Jerseys,Southwest,California,Joseph Mitzner,1,5/1/2014 0:00,97.182,US,Oxnard
Clothing,Jerseys,Southwest,California,Kevin Liu,1,5/1/2014 0:00,337.567076,US,Union City
Clothing,Jerseys,Southwest,New Mexico,Pei Chow,1,5/1/2014 0:00,64.788,US,Santa Fe
Clothing,Jerseys,Southwest,California,Catherine Abel,1,5/1/2014 0:00,194.364,US,Van Nuys
Clothing,Jerseys,Southwest,California,Donald Blanton,1,5/1/2014 0:00,64.788,US,El Segundo
Clothing,Jerseys,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,64.788,US,Fullerton
Clothing,Jerseys,Southwest,California,Kevin Liu,1,5/1/2014 0:00,194.364,US,Union City
Clothing,Jerseys,Central,Colorado,Joyce Jarvis,1,5/1/2014 0:00,97.182,US,Englewood
Clothing,Jerseys,Southwest,California,Catherine Abel,1,5/1/2014 0:00,129.576,US,Van Nuys
Clothing,Jerseys,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,161.97,US,Fullerton
Clothing,Jerseys,Southwest,California,Kevin Liu,1,5/1/2014 0:00,291.546,US,Union City
Clothing,Jerseys,Southwest,California,Melissa Marple,1,5/1/2014 0:00,226.758,US,Daly City
Accessories,Helmets,Southwest,California,Catherine Abel,1,5/1/2014 0:00,146.958,US,Van Nuys
Accessories,Helmets,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,83.976,US,Fullerton
Accessories,Helmets,Southwest,California,Kevin Liu,1,5/1/2014 0:00,218.771476,US,Union City
Accessories,Helmets,Southwest,California,Catherine Abel,1,5/1/2014 0:00,125.964,US,Van Nuys
Accessories,Helmets,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,146.958,US,Fullerton
Accessories,Helmets,Southwest,California,Kevin Liu,1,5/1/2014 0:00,274.234125,US,Union City
Accessories,Helmets,Southwest,California,Walter Mays,1,5/1/2014 0:00,20.994,US,Santa Ana
Accessories,Helmets,Southwest,California,Catherine Abel,1,5/1/2014 0:00,62.982,US,Van Nuys
Accessories,Helmets,Southwest,California,Jeffrey Kurtz,1,5/1/2014 0:00,41.988,US,Fullerton
Accessories,Helmets,Southwest,California,Kevin Liu,1,5/1/2014 0:00,209.94,US,Union City
Bikes,Touring Bikes,Central,Colorado,Joyce Jarvis,1,5/1/2014 0:00,1430.442,US,Englewood
Bikes,Touring Bikes,Southwest,California,Catherine Abel,1,5/1/2014 0:00,2860.884,US,Van Nuys
Bikes,Touring Bikes,Southwest,New Mexico,Pei Chow,1,5/1/2014 0:00,2860.884,US,Santa Fe
Bikes,Touring Bikes,Southwest,California,Anthony Chor,1,5/1/2014 0:00,2860.884,US,Sherman Oaks
Bikes,Touring Bikes,Southwest,California,Catherine Abel,1,5/1/2014 0:00,2860.884,US,Van Nuys
Bikes,Touring Bikes,Southwest,California,Catherine Abel,1,5/1/2014 0:00,2860.884,US,Van Nuys
Bikes,Touring Bikes,Central,Colorado,Joyce Jarvis,1,5/1/2014 0:00,4291.326,US,Englewood
Bikes,Touring Bikes,Southwest,California,Anthony Chor,1,5/1/2014 0:00,12873.978,US,Sherman Oaks
Bikes,Touring Bikes,Southwest,New Mexico,Pei Chow,1,5/1/2014 0:00,1430.442,US,Santa Fe
Bikes,Touring Bikes,Central,Colorado,Joyce Jarvis,1,5/1/2014 0:00,2860.884,US,Englewood
Bikes,Touring Bikes,Southwest,California,Anthony Chor,1,5/1/2014 0:00,4291.326,US,Sherman Oaks
Bikes,Touring Bikes,Southwest,California,Catherine Abel,1,5/1/2014 0:00,1430.442,US,Van Nuys
Bikes,Touring Bikes,Southwest,California,Joseph Mitzner,1,5/1/2014 0:00,1430.442,US,Oxnard
Bikes,Touring Bikes,Southwest,California,Anthony Chor,1,5/1/2014 0:00,1430.442,US,Sherman Oaks
Bikes,Touring Bikes,Southwest,California,Catherine Abel,1,5/1/2014 0:00,1430.442,US,Van Nuys
Bikes,Touring Bikes,Southwest,California,Catherine Abel,1,5/1/2014 0:00,4291.326,US,Van Nuys
Bikes,Touring Bikes,Southwest,California,Anthony Chor,1,5/1/2014 0:00,4291.326,US,Sherman Oaks
Bikes,Touring Bikes,Southwest,California,Catherine Abel,1,5/1/2014 0:00,1430.442,US,Van Nuys
Bikes,Touring Bikes,Southwest,New Mexico,Pei Chow,1,5/1/2014 0:00,1430.442,US,Santa Fe
Bikes,Touring Bikes,Southwest,California,Anthony Chor,1,5/1/2014 0:00,728.91,US,Sherman Oaks
Bikes,Touring Bikes,Southwest,California,Catherine Abel,1,5/1/2014 0:00,728.91,US,Van Nuys
Bikes,Touring Bikes,Southwest,California,Catherine Abel,1,5/1/2014 0:00,2915.64,US,Van Nuys
Bikes,Touring Bikes,Southwest,California,Anthony Chor,1,5/1/2014 0:00,5831.28,US,Sherman Oaks
